id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
12031890,Private room-central London,64306582,Linh,"",Tower Hamlets,London,51.52141,-0.04676,Private room,"£24,00",1,1
12032172,Lovely single room in London,51193373,Arantxa,"",Tower Hamlets,London,51.52563,-0.04641,Private room,"£20,00",4,1
12032227,"Old Street, double room & balcony",4775,Sebastian,"",Islington,London,51.52524,-0.0878,Private room,"£75,00",149,7
12034165,Serenity in Spitalfields,7073601,Isi,"",Tower Hamlets,London,51.51853,-0.07366,Entire home/apt,"£117,00",32,2
12035395,Room to rent in central London,33176796,Saad,"",Southwark,London,51.50591,-0.10684,Private room,"£55,00",0,2
12036067,Shared Victorian Terrace-Large Room,64333436,Billy,"",Lewisham,London,51.48003,-0.04727,Private room,"£22,00",1,1
12036251,3 bedroom family garden flat.,18673784,Gary,"",Wandsworth,London,51.44093,-0.16614,Entire home/apt,"£90,00",0,1
12036263,Cozy and stylish Islington flat,8253311,Sarah,"",Islington,London,51.54247,-0.10767,Entire home/apt,"£75,00",6,2
12036372,"Light room in modern garden flat, Southfields",1812352,Morgan And Sara,"",Wandsworth,London,51.44332,-0.19941,Private room,"£50,00",35,1
12036713,Shoreditch / Brick Lane Artists' Flat with Plants,5511384,Natasha,"",Tower Hamlets,London,51.52194,-0.06513,Entire home/apt,"£119,00",30,1
12037309,Cosy room in Peckham/Camberwell,19546625,Daisy,"",Southwark,London,51.47849,-0.07484,Private room,"£20,00",2,1
12038023,Stunning 1 bed in Hampstead,24336282,Barbora,"",Camden,London,51.55184,-0.18396,Entire home/apt,"£70,00",10,2
12040663,GORGEOUS EXPRESS,62956417,Alex,"",Islington,London,51.53478,-0.11516,Private room,"£43,00",142,6
12040985,Massive Ensuite room near Hydepark,26731756,Ting,"",Westminster,London,51.51647,-0.18193,Private room,"£55,00",0,2
12043826,"Bright, recently refurbished 2b flat close to tube",979487,Sarolta,"",Wandsworth,London,51.44963,-0.14931,Entire home/apt,"£99,00",20,2
12044536,Spacious room in South East London,11974632,Lucy Ann,"",Lewisham,London,51.46884,-0.03102,Private room,"£25,00",0,1
12044580,Double Room in Hither Green,64469388,Aidan,"",Lewisham,London,51.4529,-0.00617,Private room,"£18,00",0,1
12045782,Double Room near Aldgate East,64498725,Marco,"",Tower Hamlets,London,51.51355,-0.06399,Entire home/apt,"£55,00",1,1
12045898,"Bright Single Room, Ruislip area",64499706,Herme,"",Hillingdon,London,51.56914,-0.41803,Private room,"£20,00",61,1
12046460,Trendy & chic room & private bathroom- East London,22162143,Lucy,"",Tower Hamlets,London,51.52945,-0.02681,Private room,"£45,00",34,1
12046871,1 bed flat - centre of Wimbledon,64504880,Kelly,"",Merton,London,51.41587,-0.20351,Entire home/apt,"£99,00",3,1
12048173,"Chic, modern 2-bed flat",29320549,Jean-Philippe & Ursina,"",Wandsworth,London,51.45307,-0.16672,Entire home/apt,"£45,00",0,1
12048477,Stylish flat in the heart of Angel Islington,6593127,Gabrielle,"",Islington,London,51.53941,-0.10145,Entire home/apt,"£150,00",5,1
12049574,Newly Refurbished 2bd-Westminster near London Eye,35495396,Alastair And Philippa,"",Southwark,London,51.49892,-0.10851,Entire home/apt,"£145,00",101,1
12049702,☆⚘ Cosy 3-bedroom 6-bed | close to ExCeL O2 & City,60513435,Jack,"",Newham,London,51.51745,0.01276,Entire home/apt,"£215,00",110,6
12049828,"Entire Modern Apartment, Central London",11503516,Kenny,"",Islington,London,51.55275,-0.11345,Entire home/apt,"£110,00",3,1
12050014,Double Bedroom in Central London,64527758,Anton,"",Camden,London,51.53197,-0.13528,Private room,"£35,00",4,1
12050105,1 BD Mezzanine- City Views & Great Location,64514735,Daniel,"",Tower Hamlets,London,51.53047,-0.06518,Entire home/apt,"£70,00",114,1
12050135,Central Cool Agua Blue Room ZON 1,2338892,Dany,"",Camden,London,51.52686,-0.13723,Private room,"£57,00",27,24
12050377,Charming apartment in the heart of West Hamstead. Close to all transport links across London 15 minutes from Bond Street,64515682,R,"",Camden,London,51.54524,-0.19435,Entire home/apt,"£120,00",1,2
12050692,Lovely flat in Beautiful Richmond,57494368,Chrissie,"",Richmond upon Thames,London,51.45967,-0.29541,Private room,"£57,00",14,1
12051255,"Bright, Cozy Apartment in Shoreditch",36888359,Tal,"",Hackney,London,51.52973,-0.08512,Entire home/apt,"£99,00",21,1
12051745,"Sunny double room, Haggerston/Dalst",8830267,Mathieu,"",Hackney,London,51.53717,-0.07966,Private room,"£28,00",1,4
12051970,Modern 2 Bed Private Garden/Jacuzzi,64542671,Neha,"",Ealing,London,51.51481,-0.27925,Entire home/apt,"£95,00",3,1
12052198,2 DOUBLE BED APARTMENT IN MARYLEBONE W1,62985735,Julia,"",Westminster,London,51.52201,-0.15838,Entire home/apt,"£450,00",13,1
12052223,Double Room with Ensuite Bathroom,25685236,Jean,"",Westminster,London,51.49986,-0.16664,Private room,"£120,00",0,1
12052613,Chic apartment near Bond Street,64547233,Katy,"",Westminster,London,51.51466,-0.15126,Entire home/apt,"£300,00",0,1
12054780,"LUXURY, STUNNING DOUBLE BEDROOM , MAIDA VALE W9",64343683,Fiorina,"",Westminster,London,51.53309,-0.18728,Private room,"£68,00",11,1
12055146,Canary Wharf Cosy Bright Bedroom,2499048,John,"",Tower Hamlets,London,51.51218,-0.01527,Private room,"£35,00",12,10
12057757,London - Large double/twin room NW6,6150275,Julie,"",Brent,London,51.54292,-0.20365,Private room,"£40,00",45,2
12059158,Gorgeous Flat in Twickenham,34164109,Robert,"",Richmond upon Thames,London,51.45221,-0.33006,Entire home/apt,"£75,00",11,2
12059695,"Luxury spacious, bright double bedroom -ensuite",33961000,Kristiane,"",Kensington and Chelsea,London,51.47993,-0.1814,Private room,"£75,00",5,2
12059972,Amazing 1 bed apartment in Tooting Bec!,57310874,Gurpreet,"",Wandsworth,London,51.42432,-0.1526,Entire home/apt,"£75,00",61,1
12063699,Tempur KingBed +TV+Netflix+Amazon -1min to station,16677904,Jeremy,"",Hounslow,London,51.49424,-0.2456,Private room,"£76,00",17,3
12066657,Perfect singlebedroom & quiet house,64648052,Raquel,"",Wandsworth,London,51.42533,-0.17042,Private room,"£35,00",11,1
12067006,Gorgeous flat near Willesden Green Tube,3476950,Elisa,"",Brent,London,51.54829,-0.22251,Entire home/apt,"£95,00",16,4
12068046,In the heart of everything,47730690,Michail,"",Southwark,London,51.49466,-0.09953,Entire home/apt,"£90,00",1,1
12068242,Stylish 3 Bed in King's Cross with private garden,10527953,Caroline,"",Islington,London,51.53279,-0.12172,Entire home/apt,"£250,00",66,1
12068254,Home Away From Home,15229851,Linda,"",Bexley,London,51.48153,0.14298,Private room,"£40,00",1,1
12069445,1 bed & 1 sofa bed studio in Ealing sleeps up to 3,20499347,Fernando,"",Ealing,London,51.51131,-0.31991,Entire home/apt,"£70,00",68,3
12069718,Double Bedroom in Refurbished House,43852628,Jack,"",Islington,London,51.56585,-0.10954,Private room,"£35,00",2,1
12075572,Large Edwardian 6 bedroom family home near tube,33567908,Kate And Tom,"",Enfield,London,51.61134,-0.11991,Entire home/apt,"£220,00",3,2
12076769,DOUBLE ROOM NEXT TO EXCEL & CITY,64719201,Sally,"",Newham,London,51.51041,0.03236,Private room,"£33,00",196,2
12077371,"Bermondsey, London",3940441,George,"",Southwark,London,51.4941,-0.08286,Entire home/apt,"£75,00",86,1
12077432,SINGLE ROOM NEXT TO EXCEL & AIRPORT,64719201,Sally,"",Newham,London,51.51209,0.03315,Private room,"£23,00",36,2
12078745,Luxury Ensuite Room In North Ealing-1 Min To Tube,12643783,Jason,"",Ealing,London,51.51781,-0.28927,Private room,"£30,00",48,2
12078903,2 station to kings cross,63697857,Judy,"",Islington,London,51.56667,-0.1082,Entire home/apt,"£158,00",0,1
12079539,arty 3 bed house w/garden Hackney,5510448,Abigail,"",Hackney,London,51.55407,-0.04843,Entire home/apt,"£130,00",0,1
12079851,Sunny bright double room in Peckham,64735916,Bartosz,"",Southwark,London,51.46642,-0.06754,Private room,"£39,00",0,1
12080048,Lovely Spacious flat in Angel N1,2813993,Arnaud,"",Islington,London,51.53965,-0.10771,Entire home/apt,"£95,00",3,1
12081174,Clean & Modern King size En-Suite,16735895,Misuk,"",Kingston upon Thames,London,51.4157,-0.30502,Private room,"£65,00",3,1
12081344,"Attractive period house, convenient location.",9056857,Trevor,"",Merton,London,51.4143,-0.20503,Private room,"£40,00",115,1
12081488,Spacious/modern room in Chelsea,8527898,Rus,"",Hammersmith and Fulham,London,51.47269,-0.18481,Private room,"£58,00",0,1
12081671,Spacious room in a 3 bed Maisonette,64749545,Benjamin,"",Lewisham,London,51.4635,-0.02892,Entire home/apt,"£10,00",1,1
12083135,Cosy British Flat Baker Street,4465823,Diipa,"",Westminster,London,51.52065,-0.15849,Entire home/apt,"£89,00",9,1
12083369,Beautiful Attic Room - fulham house,3739313,Sally,"",Hammersmith and Fulham,London,51.48281,-0.20932,Private room,"£60,00",5,2
12083691,Morden furnished all white room,64762748,Anthony,"",Greenwich,London,51.49283,0.07117,Private room,"£47,00",1,2
12084382,Modern flat in trendy East London,64767739,Kathryn,"",Tower Hamlets,London,51.52965,-0.02588,Entire home/apt,"£115,00",0,1
12087712,Double room in nice 2 bedroom flat near Wimbledon,64788674,Andrew,"",Merton,London,51.40046,-0.18081,Private room,"£23,00",0,1
12088274,Beautiful room in a 2bedroom flat near Brick Lane,17264449,Valeria,"",Tower Hamlets,London,51.516,-0.06781,Private room,"£50,00",1,1
12089138,Milliner's studio/writer's retreat,15895197,(Email Hidden)Mary Jane,"",Lewisham,London,51.47021,-0.02459,Entire home/apt,"£60,00",46,1
12090128,Spacious Double Room in Hammersmith,64805191,Patrick Timothy,"",Hammersmith and Fulham,London,51.49134,-0.22283,Private room,"£35,00",13,1
12090284,Spacious 3 bedroom terrace home.,64803672,Eryn,"",Richmond upon Thames,London,51.44519,-0.33475,Entire home/apt,"£109,00",1,1
12091286,Luxury 2 bed flat in East London,50458868,Shereen,"",Newham,London,51.53403,-0.00688,Entire home/apt,"£150,00",5,2
12091420,Modern flat close to Canary Wharf,64812613,Michael,"",Tower Hamlets,London,51.48944,-0.01918,Entire home/apt,"£80,00",2,1
12091641,Comfortable double room,4479453,Jérôme,"",Greenwich,London,51.49275,0.0148,Private room,"£29,00",0,1
12097127,Cozy Bedroom in Wimbledon,58301404,Veronica,"",Wandsworth,London,51.45279,-0.19785,Private room,"£46,00",0,1
12097155,large bright room In East London,10519167,Kelly,"",Tower Hamlets,London,51.53019,-0.02551,Private room,"£46,00",0,1
12097365,Big double En-suite in Luxury Flat,15176687,Al,"",Tower Hamlets,London,51.51867,-0.0671,Private room,"£30,00",2,2
12097386,sunny and cozy flat in Battersea,55018504,Stela,"",Wandsworth,London,51.47471,-0.14972,Private room,"£40,00",1,1
12097515,Bright 1 bedroom apt in Kensington Olympia {MM1},64859058,Max,"",Hammersmith and Fulham,London,51.49747,-0.21161,Entire home/apt,"£120,00",27,1
12097626,Loft for 6 people in Hoxton Square - Central,1425784,Cecile,"",Hackney,London,51.52814,-0.082,Entire home/apt,"£169,00",7,64
12097954,Charming cottage - 3 Bedrooms,5644950,Charlie,"",Barnet,London,51.56178,-0.21751,Entire home/apt,"£105,00",30,1
12098948,Modern Mews House in Central London!,47542963,Nakul,"",Camden,London,51.5543,-0.13946,Entire home/apt,"£180,00",17,24
12099240,Lovely home in west London,21011139,Lizzie,"",Hammersmith and Fulham,London,51.4946,-0.23079,Entire home/apt,"£170,00",47,3
12100616,Charming Twin/Triple bedroom in Kensington,63091616,Fabio,"",Kensington and Chelsea,London,51.49212,-0.19294,Private room,"£70,00",34,21
12101028,Bright twin/double/triple bedroom in Kensington,63091616,Fabio,"",Kensington and Chelsea,London,51.49066,-0.19196,Private room,"£55,00",41,21
12101031,large double room in Central London,21775792,Naomi,"",Westminster,London,51.51322,-0.1797,Private room,"£100,00",0,1
12101284,Generous family room in Kensington,63091616,Fabio,"",Kensington and Chelsea,London,51.49193,-0.19105,Private room,"£85,00",38,21
12101348,Nice central flat,64882855,Jasper,"",Brent,London,51.53996,-0.25004,Entire home/apt,"£40,00",0,1
12101525,Spacious family room in Kensington,63091616,Fabio,"",Kensington and Chelsea,London,51.49058,-0.19169,Private room,"£70,00",34,21
12101827,Perfect 2 bedroom apartment near the Shard,1425784,Cecile,"",Southwark,London,51.50051,-0.0867,Entire home/apt,"£199,00",9,64
12101927,Bright double/twin bedroom in Kensington,63091616,Fabio,"",Kensington and Chelsea,London,51.4924,-0.19315,Private room,"£55,00",11,21
12102655,Hyde Park Raised Ground Floor,64891585,Nicholas,"",Westminster,London,51.50058,-0.17036,Entire home/apt,"£195,00",81,2
12102823,"Double room near Notting Hill, Zone 2",40100596,Gamia,"",Westminster,London,51.5253,-0.19729,Private room,"£27,00",8,1
12102930,Room in a Victorian family home,59902071,Annette,"",Lewisham,London,51.44379,0.00341,Private room,"£25,00",86,1
12103148,Amazing Flat in Tufnell Park!,4396045,Rosario,"",Camden,London,51.55769,-0.14427,Entire home/apt,"£50,00",3,1
12103181,"Quiet, sunny double room in gorgeous Belsize Park",39903285,Col,"",Camden,London,51.54934,-0.16155,Private room,"£62,00",111,1
12103649,Lovely room in the heart of Hackney,1573059,Camilla,"",Hackney,London,51.53943,-0.06773,Private room,"£40,00",144,3
12103888,East London Warehouse (zone 1-2),37019124,Anna,"",Tower Hamlets,London,51.51223,-0.04391,Private room,"£40,00",0,1
12104129,Large North London home near tube/central London,23077787,Mia,"",Barnet,London,51.60494,-0.1805,Entire home/apt,"£299,00",0,1
12104687,Family Flat in Battersea/Chelsea,5263421,MarieLuce,"",Wandsworth,London,51.47903,-0.16981,Entire home/apt,"£130,00",3,1
12104871,Hackney garden flat with character,1573059,Camilla,"",Hackney,London,51.53916,-0.06613,Entire home/apt,"£130,00",20,3
12104955,Airy Room in Cosy North London Flat,18744894,Barnaby,"",Islington,London,51.56741,-0.1109,Private room,"£28,00",0,1
12104983,Newly refurbished flat in Brixton,64906634,Lauren,"",Lambeth,London,51.4534,-0.11283,Entire home/apt,"£67,00",0,1
12105029,Lovely double bedroom,64907250,Hanna,"",Kingston upon Thames,London,51.4072,-0.29378,Private room,"£50,00",26,2
12105874,UCL单间学生公寓,58922082,Tony,"",Camden,London,51.54791,-0.15064,Private room,"£33,00",0,1
12106113,Place to chill 15min* from Oxford St,34172114,Maz,"",Camden,London,51.54982,-0.20634,Entire home/apt,"£150,00",85,4
12106254,Luxurious Modern House In Clapham,11919806,Pedro,"",Lambeth,London,51.47141,-0.12744,Entire home/apt,"£200,00",9,2
12108448,Reuben's Place,14816,Khuong,"",Islington,London,51.55034,-0.08605,Entire home/apt,"£135,00",34,1
12110106,Charming 1 bed & garden in vibrant Clapham,5952564,Sarah,"",Lambeth,London,51.46014,-0.13546,Entire home/apt,"£100,00",79,1
12110493,Gorgeous London flat,5286773,Helen,"",Haringey,London,51.57054,-0.11344,Entire home/apt,"£95,00",0,1
12110714,Double Room With Private Bathroom,64949399,Simon,"",Haringey,London,51.58956,-0.12109,Private room,"£60,00",0,1
12111466,Queens Park,48058091,Taz,"",Brent,London,51.53593,-0.21636,Entire home/apt,"£80,00",0,1
12111712,Beautiful London family home,51661160,Mary,"",Redbridge,London,51.57047,0.02269,Entire home/apt,"£140,00",1,1
12111729,Lovely flat with terrace to rent,6847244,Alessandra,"",Southwark,London,51.50074,-0.0776,Entire home/apt,"£80,00",2,1
12112569,City Centre Huge 3-bed Apartment,64963911,Reggie,"",Westminster,London,51.50769,-0.13033,Entire home/apt,"£325,00",109,3
12112634,London(Zone 1)-South Ken/Hyde Park(No Sharing),2229160,Nancy,"",Kensington and Chelsea,London,51.49568,-0.18688,Private room,"£100,00",42,2
12117809,"Relax in a Bright, Modern Home in South Kensington",34905680,Sonoo,"",Kensington and Chelsea,London,51.49665,-0.18247,Entire home/apt,"£501,00",68,2
12118466,Double room in Heart of Brixton,2728257,Melissa,"",Lambeth,London,51.46419,-0.11601,Private room,"£35,00",90,2
12119228,1 bedroom flat ideal for 4 people,15460716,Marine,"",Tower Hamlets,London,51.51261,-0.05493,Entire home/apt,"£105,00",28,1
12120161,Lovely Sunny London Family Home,65021187,Louise,"",Haringey,London,51.60865,-0.13506,Entire home/apt,"£115,00",12,1
12120286,Gorgeous flat in Primrose Hill,5656459,Kelly,"",Camden,London,51.53955,-0.15553,Entire home/apt,"£190,00",24,1
12120345,"Cosy Studio, Russel Square Zone 1",14351746,Willy,"",Camden,London,51.52614,-0.12463,Entire home/apt,"£80,00",9,1
12120704,Cool Brixton 1bed by tube 10mins to Oxford Circus,11553701,Phillip,"",Lambeth,London,51.4579,-0.11854,Entire home/apt,"£135,00",4,1
12120828,Home and rest,65025946,Lu,"",Hounslow,London,51.48038,-0.3469,Private room,"£55,00",3,1
12121057,Spacious 1BR in a doorman building,42318170,Meraj,"",Tower Hamlets,London,51.52164,-0.07445,Entire home/apt,"£200,00",0,1
12121214,Large Sunny double room in Portobello Road flat,63111978,Joanna,"",Kensington and Chelsea,London,51.52352,-0.21069,Private room,"£54,00",87,1
12121625,Double bedroom in a House,49360489,Mike,"",Barking and Dagenham,London,51.54108,0.13902,Private room,"£22,00",27,2
12122272,Beautiful House London Fields,4883422,Stephen,"",Hackney,London,51.53799,-0.05425,Private room,"£40,00",0,1
12123136,Modern 1 bed Blackheath Apartment,65040773,Heidi,"",Greenwich,London,51.459,0.0103,Entire home/apt,"£65,00",42,1
12123658,"Modern apartment, 2 bed, 2 bath",65032822,Alejandro,"",Greenwich,London,51.49047,0.07185,Entire home/apt,"£150,00",1,1
12123879,A beautiful flat in central London,9280626,Sepehr,"",Southwark,London,51.49196,-0.0922,Entire home/apt,"£99,00",0,1
12124840,Premium One Bed Apartments by the River,12786355,Platinum Apartments,"",Hounslow,London,51.48527,-0.30014,Entire home/apt,"£119,00",5,4
12125495,Spacious Home in Quiet Street,22339333,Angela,"",Hillingdon,London,51.55928,-0.44182,Entire home/apt,"£150,00",2,1
12125653,Large one bedroom flat in Dalston,42922170,Alfred,"",Hackney,London,51.54901,-0.07004,Entire home/apt,"£75,00",0,1
12125654,"Private ROOM, FRIENDLY HOUSE, London E15,",61714911,Asim,"",Newham,London,51.5306,0.01297,Private room,"£25,00",3,10
12125692,Quiet 1 Bed Flat in Pimlico,12601763,Liz,"",Westminster,London,51.49062,-0.14578,Entire home/apt,"£130,00",53,5
12125713,"Sunny, West Ham flat",23638079,Lara,"",Newham,London,51.52779,0.00433,Private room,"£32,00",0,1
12125971,Charming 1 bed flat with balcony.,65062309,Ken,"",Lewisham,London,51.47672,-0.0286,Entire home/apt,"£65,00",0,1
12126421,Little Venice / Maida Vale,7979374,Etienne,"",Westminster,London,51.52642,-0.19265,Entire home/apt,"£110,00",3,1
12128611,Private Flat & Terrace Tufnell Park,16435046,Charlotte,"",Islington,London,51.55895,-0.12951,Entire home/apt,"£80,00",5,1
12128846,Ideal Royal Greenwich House & Garden. London. SE3,64299248,Jay,"",Greenwich,London,51.46951,0.02239,Entire home/apt,"£191,00",0,1
12129554,Sunny Stoke Newington flat+ balcony,5057442,Tess,"",Hackney,London,51.562,-0.08045,Entire home/apt,"£90,00",4,1
12130324,A sunny single room in South Kensington,65098175,Francie,"",Kensington and Chelsea,London,51.4936,-0.16857,Private room,"£60,00",58,1
12130456,Gorgeous 1BD flat with park & canal views,8931154,Kate,"",Tower Hamlets,London,51.53716,-0.03311,Entire home/apt,"£70,00",8,1
12130939,Great 1 bed flat in Abbey Road,21868344,Jaime Y Celia,"",Westminster,London,51.53217,-0.17865,Entire home/apt,"£120,00",5,1
12132654,Large double bedroom available,33930577,Steven,"",Islington,London,51.55546,-0.12068,Private room,"£34,00",0,1
12133320,Beautiful Penthouse Apartment,39410648,Nick,"",Newham,London,51.54625,-0.0085,Private room,"£55,00",1,1
12133710,Private Room in Spacious and Elegant Chelsea Flat,65008139,Will,"",Kensington and Chelsea,London,51.4905,-0.16556,Private room,"£106,00",110,1
12134125,Spacious factory-conversion studio,23365319,Douglas,"",Hackney,London,51.54647,-0.05689,Entire home/apt,"£100,00",0,1
12134166,Great 2 bedrooms ground floor flat.,2774899,Denise,"",Wandsworth,London,51.46242,-0.1563,Entire home/apt,"£100,00",1,1
12135530,STUDIO APARTMENT CENTRAL LONDON RUSSELL SQUARE,43536187,Heather,"",Camden,London,51.52599,-0.12334,Entire home/apt,"£95,00",36,1
12139042,Central London Oasis w/ Garden,22499944,Kinga,"",Islington,London,51.56358,-0.1185,Entire home/apt,"£90,00",9,1
12139153,"Gorgeous, Sunny Garden Flat",6560864,Abdullah,"",Camden,London,51.54902,-0.18219,Entire home/apt,"£190,00",17,1
12139853,Cosy arty home with a lively  garden,31926707,Helen,"",Enfield,London,51.62723,-0.11356,Private room,"£30,00",9,1
12140520,Old Street Single room in lovely flat,4775,Sebastian,"",Islington,London,51.52746,-0.08924,Private room,"£53,00",205,7
12141364,Gorgeous flat - Prime location,14427830,Imran,"",Westminster,London,51.51275,-0.14896,Entire home/apt,"£130,00",4,1
12141852,Ensuite room in shared house,65183172,Judit,"",Tower Hamlets,London,51.52167,-0.03301,Private room,"£45,00",4,1
12141992,Luminous 7 beds house in Harrow,65183978,Alessandro,"",Harrow,London,51.58175,-0.35574,Entire home/apt,"£120,00",59,1
12142045,Spacious double room,17234383,Pauline,"",Lambeth,London,51.4327,-0.12364,Private room,"£35,00",2,1
12142193,Room in Cosy Chiswick flat,65184913,Melissa,"",Ealing,London,51.49831,-0.26478,Private room,"£36,00",61,1
12142475,Cosy 2 bedroom flat,6161112,Anais,"",Hackney,London,51.53089,-0.09315,Entire home/apt,"£100,00",1,1
12142692,"Primrose Hill, 2 bedroom, 2 bathroom, sleep 5",12446465,Clare,"",Camden,London,51.54282,-0.15616,Entire home/apt,"£142,00",19,1
12144478,Beautiful 1 bedroom flat - Surbiton,65199065,Katie & Ross,"",Kingston upon Thames,London,51.38858,-0.30115,Entire home/apt,"£90,00",0,1
12144590,En-suite next to Olympic stadium,35683977,Sarah,"",Newham,London,51.53667,-0.00928,Private room,"£50,00",3,1
12144639,Fabulous 2 bedrooms victorian flat,5254250,Melodie,"",Hammersmith and Fulham,London,51.4702,-0.19068,Entire home/apt,"£135,00",36,1
12145039,Luxury Private Room Camden Stables,20886900,Daniel,"",Camden,London,51.54328,-0.14716,Private room,"£85,00",0,1
12145506,"Royal Greenwich, Riverside Flat",14213910,Dianne,"",Greenwich,London,51.4867,-0.00002,Private room,"£65,00",0,1
12146437,2 bed apartment in Camden Town,61291172,Jose,"",Camden,London,51.54084,-0.13489,Entire home/apt,"£100,00",83,2
12146972,Room to rent in Angel next to Underground Station,21416737,Deniz,"",Islington,London,51.53253,-0.10821,Entire home/apt,"£40,00",5,1
12147961,A Room in a Lovely Modern Flat,56447152,Ify,"",Southwark,London,51.4919,-0.09937,Private room,"£35,00",8,1
12148236,PERFECT CENTRAL LONDON:Two Bedroom & Two Bathroom,27520852,Francesca,"",Westminster,London,51.52255,-0.14327,Entire home/apt,"£230,00",27,1
12148611,Great studio close to Kings Cross,36149349,Jessie,"",Islington,London,51.54126,-0.11693,Entire home/apt,"£59,00",3,1
12149405,"Large, warm & central London house",36713542,Aisling,"",Southwark,London,51.48979,-0.07893,Private room,"£60,00",1,1
12151294,"Spacious, Clean in Notting Hill with Lush Garden",3167749,Natacha,"",Westminster,London,51.51874,-0.19623,Entire home/apt,"£120,00",25,2
12151401,Double room & your private bathroom,62557305,Alexandre,"",Islington,London,51.55395,-0.1062,Private room,"£45,00",16,1
12151836,House in the heart of Shoreditch,20458302,Tatiana,"",Hackney,London,51.52454,-0.07787,Entire home/apt,"£200,00",5,1
12152124,Lovely flat on the central line!,9995890,Alicia,"",Redbridge,London,51.59798,0.02248,Entire home/apt,"£83,00",17,1
12152314,Modern bright 2 bed garden flat in North Kensingto,1802730,Bryan,"",Kensington and Chelsea,London,51.52161,-0.22631,Entire home/apt,"£140,00",0,2
12153700,Comfy Sofa Double Bed with Thames view!,31347078,Varun,"",Tower Hamlets,London,51.50924,-0.00133,Private room,"£35,00",29,2
12154511,Another Space in our HOME,4188002,(Lynton And) Susan,"",Bexley,London,51.43209,0.11335,Private room,"£30,00",26,2
12154925,Warehouse flat at the centre of Shoreditch,27200727,Lilian,"",Hackney,London,51.52312,-0.08144,Entire home/apt,"£131,00",0,1
12156313,Fine room in White City London W12,40423303,Jay,"",Hammersmith and Fulham,London,51.51231,-0.23121,Private room,"£26,00",9,3
12158864,"Artist space "" The Perhapxxia""",27368094,Mon,"",Newham,London,51.5358,-0.00624,Private room,"£48,00",16,1
12161136,ROOM 4. DELUXE ENSUITE B&B CASPIAN HOTEL,58814998,Samandar,"",Ealing,London,51.51347,-0.30317,Private room,"£165,00",0,7
12162899,Cosy garden flat in west London,65174910,Anna,"",Hammersmith and Fulham,London,51.49811,-0.23181,Entire home/apt,"£70,00",25,1
12162903,Perfect 2bed flat in lively Clapham,101037,Sam,"",Lambeth,London,51.46783,-0.13722,Entire home/apt,"£119,00",36,14
12163035,Beautiful & comfy large family home,22474615,Stephanie,"",Waltham Forest,London,51.57212,0.0056,Entire home/apt,"£120,00",5,1
12163061,Nice apartment next to the park,39680596,Melissa,"",Kensington and Chelsea,London,51.50635,-0.1953,Entire home/apt,"£101,00",9,1
12164081,Flat 11 - Fantastic 4th Floor Kensington w/ Lift,18339755,Tatton Stays,"",Kensington and Chelsea,London,51.49132,-0.18731,Entire home/apt,"£180,00",31,2
12164298,Stylish superking room near Wimbledon,32177437,Bronia,"",Wandsworth,London,51.44351,-0.19914,Private room,"£47,00",100,1
12164318,Light & Spacious Double Room London,27764430,Vicky,"",Merton,London,51.42176,-0.17313,Private room,"£45,00",4,3
12164637,Chelsea flat steps from Kings Road,7611648,Michael,"",Kensington and Chelsea,London,51.48134,-0.18176,Entire home/apt,"£170,00",33,1
12164743,3 Storey Georgian House with Garden,57774560,Jonas,"",Lambeth,London,51.46607,-0.13689,Entire home/apt,"£225,00",0,1
12164986,❤ of London | King Bed | Fast WiFi | Full Kitchen,25987159,Anthony,"",City of London,London,51.51368,-0.07463,Entire home/apt,"£169,00",114,2
12164995,247londonhostel,57989340,Gareth,"",Brent,London,51.5475,-0.21107,Shared room,"£15,00",31,52
12165320,"PANORAMIC RIVERFRONT ON THAMES, LONDON!",1461530,Tania,"",Richmond upon Thames,London,51.47361,-0.24939,Entire home/apt,"£195,00",24,2
12165401,Amazing 2 bedroom apartment  in Old Street,1425784,Cecile,"",Hackney,London,51.53121,-0.08605,Entire home/apt,"£199,00",11,64
12166968,lovely room in london,9845876,Sapir,"",Westminster,London,51.51861,-0.19216,Private room,"£28,00",3,1
12167479,Cute duplex apartment in Battersea,46175856,Jacqueline,"",Wandsworth,London,51.46746,-0.16845,Entire home/apt,"£140,00",3,1
12169346,"2 king bed newly refurbished flat, Herne Hill",7642433,Tom,"",Southwark,London,51.44335,-0.09376,Entire home/apt,"£75,00",45,1
12170163,Lovely room East-London 03/04-14/04,42297310,Thomas,"",Hackney,London,51.55102,-0.03606,Private room,"£15,00",0,1
12171876,Comfy Clean room mins from City,355167,Masherie,"",Lambeth,London,51.46918,-0.12438,Private room,"£35,00",7,1
12172768,2 Bed Mezzanine Apartment,38286311,Joe,"",Newham,London,51.54375,0.00302,Entire home/apt,"£99,00",5,1
12172914,Nice clean Bright room,65391506,Alan,"",Tower Hamlets,London,51.52745,-0.05,Private room,"£23,00",70,1
12175747,Cosy room in Clapham,1996690,Katharine,"",Wandsworth,London,51.45169,-0.1515,Private room,"£50,00",8,1
12177644,London Docks 3Bed with balcony 2 minutes to subway,4340028,Rachel,"",Tower Hamlets,London,51.52028,-0.0175,Entire home/apt,"£185,00",15,3
