id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
15916204,Glebe Spacious Apartment with Pool,11532496,Emily,"",Sydney,Sydney,"-33,8810000","151,1808314",Entire home/apt,"$251,00",2,1
15916757,"CRES1 - Perfect Location For Manly, Easy CBD Ferry",15739069,The Apartment Service,"",Manly,Sydney,"-33,7987000","151,2781038",Entire home/apt,"$274,00",1,166
15917078,Bondi Beach Cozy Apartment,58174620,Steven,"",Waverley,Sydney,"-33,8863000","151,2696695",Entire home/apt,"$275,00",4,2
15917181,"Open plan, modern flat in Surry Hills",9532650,Matthew,"",Sydney,Sydney,"-33,8863000","151,2156561",Entire home/apt,"$220,00",0,1
15917381,主人房招租Riverwood,102813804,Lisa,"",Hurstville,Sydney,"-33,9540000","151,0520039",Private room,"$35,00",0,1
15917807,Master Room Extremely close to CBD,103275518,Jinyuan,"",Marrickville,Sydney,"-33,8898000","151,1590587",Private room,"$40,00",7,1
15918138,Brickfield Hill - The Ensuite Room,82600141,Ivano,"",Sydney,Sydney,"-33,8849000","151,2131453",Private room,"$165,00",9,4
15918670,PROS - Mosman Deluxe Family Home,16357713,PropertyProviders,"",Mosman,Sydney,"-33,8221000","151,2431509",Entire home/apt,"$419,00",3,103
15918774,Beautiful Bronte Beach Pad. Stunning views.,276196,Peter,"",Waverley,Sydney,"-33,9046000","151,2665335",Entire home/apt,"$195,00",2,1
15918799,PROS - Oxley Garden Cottage -Great for Relocations,16357713,PropertyProviders,"",Willoughby,Sydney,"-33,8211000","151,1978418",Entire home/apt,"$237,00",0,103
15918997,Freshly renovated apartment in Fairlight,51842700,Charlotte,"",Manly,Sydney,"-33,7963000","151,2735533",Entire home/apt,"$350,00",7,1
15920432,Modern apartment Little Bay,103296584,Jackie,"",Randwick,Sydney,"-33,9830000","151,2424252",Private room,"$60,00",0,1
15920870,Spacious modern studio with amazing views,51023335,Oliver,"",Randwick,Sydney,"-33,9108000","151,2242363",Entire home/apt,"$100,00",45,1
15921107,"Modern, ideal beach apartment In coogee",103301161,Aideen,"",Randwick,Sydney,"-33,9123000","151,2519051",Private room,"$197,00",0,1
15923044,"Natural Light, Cross Ventilation & Spacious unit",103269382,Martin,"",Sydney,Sydney,"-33,8740000","151,2252346",Entire home/apt,"$285,00",13,1
15923846,Luxurious 4 to 5 Room The Rocks Large House Sydney,3882146,Suzanna,"",Sydney,Sydney,"-33,8612000","151,2053155",Entire home/apt,"$687,00",29,5
15925909,PERFECT Room for 1 in Posh Mosman,35929661,Andre,"",Mosman,Sydney,"-33,8320000","151,2421935",Private room,"$60,00",1,4
15926906,"Prime location, offering basics at buget price",18859950,Irene,"",Marrickville,Sydney,"-33,9018000","151,1708760",Private room,"$55,00",1,3
15929307,Modern stylish 2 bed apart near Bondi,14964462,Jinny,"",Woollahra,Sydney,"-33,8862000","151,2650215",Entire home/apt,"$251,00",1,1
15929800,Charming Terrace House In Glebe,14989927,Mark,"",Sydney,Sydney,"-33,8822000","151,1926286",Entire home/apt,"$195,00",2,1
15930029,EXCLUSIVE BEACHSIDE BLISS AT LITTLE MANLY BEACH,90554809,Bronwyn,"",Manly,Sydney,"-33,8078000","151,2874281",Entire home/apt,"$1550,00",2,1
15930287,Cozy Home away from home,103374509,Laura,"",North Sydney,Sydney,"-33,8396000","151,2160476",Entire home/apt,"$130,00",0,1
15930332,Beachview Private Room this is Actual view!,11584397,Errol,"",Waverley,Sydney,"-33,8926000","151,2714920",Private room,"$100,00",17,2
15930978,Rozelle Retreat: Family Friendly period house,18361336,Alex,"",Leichhardt,Sydney,"-33,8640000","151,1726470",Entire home/apt,"$375,00",7,2
15931147,"5 Bedroom Family Oasis, Manly Dam & Beach",95069709,Gary,"",Warringah,Sydney,"-33,7747000","151,2562239",Entire home/apt,"$599,00",0,1
15931250,Comfortable 2 bedroom apartment with extra beds,56177193,Scott,"",Lane Cove,Sydney,"-33,8215000","151,1510370",Entire home/apt,"$125,00",0,1
15931270,Quiet yet super convenient,63837018,Deborah,"",Waverley,Sydney,"-33,8916000","151,2587689",Entire home/apt,"$320,00",3,1
15931569,"Single room,walk to Bondi & surrounding beaches",85591932,Gemma,"",Waverley,Sydney,"-33,8941000","151,2646001",Private room,"$65,00",10,2
15932616,Coogee room with private bathroom,103397674,Damien,"",Randwick,Sydney,"-33,9257000","151,2530601",Private room,"$80,00",27,1
15932792,MASTER BEDROOM ENSUITE IN LUXURIOUS MAROUBRA APT,27254599,Jigar,"",Randwick,Sydney,"-33,9394000","151,2365732",Private room,"$100,00",3,1
15932905,Beachside family home with private garden,10923947,Tony,"",Waverley,Sydney,"-33,8878000","151,2656933",Entire home/apt,"$999,00",1,3
15933576,Cozy private room near Bondi Junction,35655185,Jen,"",Woollahra,Sydney,"-33,8890000","151,2404573",Private room,"$80,00",0,1
15934100,1 Br Unit a Stones Throw to the Sand (with 2 cats),19546361,Robyn,"",Waverley,Sydney,"-33,8938000","151,2729827",Entire home/apt,"$80,00",1,1
15934354,"Modern private room, walking distance to beach",3475240,Peggy & Jeff,"",Randwick,Sydney,"-33,9766000","151,2384784",Private room,"$90,00",7,1
15934377,Brickfield Hill - The Green Room,82600141,Ivano,"",Sydney,Sydney,"-33,8860000","151,2128963",Private room,"$105,00",30,4
15935066,Cosy Home In Central Location,103417042,Ana,"",Botany Bay,Sydney,"-33,9244000","151,2065586",Private room,"$150,00",3,1
15935252,"3 br Home Close to Eastern Creek, Western Sydney",51557712,Marian,"",Penrith,Sydney,"-33,7739000","150,7996691",Entire home/apt,"$154,00",15,2
15939520,Serenity in Sydney. Self contained apartment,87001349,Bernie,"",Ryde,Sydney,"-33,7779000","151,1401084",Entire home/apt,"$150,00",1,1
15940441,3 brm modern Townhouse,41519474,Lianne,"",Pittwater,Sydney,"-33,6716000","151,3028296",Entire home/apt,"$275,00",1,2
15940464,Xmas period entertainer concord,89607057,Lisa,"",Canada Bay,Sydney,"-33,8581000","151,1012787",Entire home/apt,"$450,00",1,1
15940611,Cozy & Comfortable one bedroom apartment,39648097,Ricardo,"",Waverley,Sydney,"-33,9021000","151,2583330",Private room,"$90,00",0,2
15940964,Apartment in the heart of North Bondi,103468750,Niamh,"",Waverley,Sydney,"-33,8846000","151,2758607",Entire home/apt,"$300,00",0,1
15941085,Apartment in Renovated 1920s Beach House,103376234,Robyn,"",Manly,Sydney,"-33,7933000","151,2815291",Entire home/apt,"$480,00",39,1
15941206,"Huge private double room with ensuite, modern",36911493,Tamsin,"",Botany Bay,Sydney,"-33,9246000","151,1900472",Private room,"$96,00",1,1
15941938,Home from home in the heart of Bondi,17893526,Jenna,"",Waverley,Sydney,"-33,8904000","151,2596778",Entire home/apt,"$130,00",0,1
15942066,Beautiful Kirribilli apartment,37447614,Gemma,"",North Sydney,Sydney,"-33,8423000","151,2116996",Private room,"$60,00",10,1
15942171,Bondi Apartment 5 min walk to beach,11168089,Scott And Michelle,"",Waverley,Sydney,"-33,8934000","151,2704484",Entire home/apt,"$170,00",1,1
15942600,Contemporary 3bdrm Terrace House,16104627,Joshua,"",Waverley,Sydney,"-33,8968000","151,2472949",Entire home/apt,"$260,00",1,1
15943302,Boutique 2 BR Apt in the heart of Bondi Beach,103491037,Laura,"",Waverley,Sydney,"-33,8932000","151,2713986",Entire home/apt,"$365,00",2,1
15943897,Comfortable luxury room,103496950,Christy,"",Strathfield,Sydney,"-33,8654000","151,0677193",Private room,"$19,00",0,2
15944187,"PRINCES VILLA 67A - SYDNEY Close to CBD, Sleeps 10",15651267,Serviced Houses Australia,"",Holroyd,Sydney,"-33,8494000","150,9659712",Entire home/apt,"$275,00",4,58
15944827,Peaceful Eastern suburb apartment,1266164,Sophie,"",Woollahra,Sydney,"-33,8863000","151,2423894",Entire home/apt,"$125,00",40,1
15945064,Bondi for Locals,9657609,Annie,"",Waverley,Sydney,"-33,8952000","151,2597950",Entire home/apt,"$174,00",0,1
15945089,Cosy studio in Bondi Beach,5170577,Eric,"",Waverley,Sydney,"-33,8895000","151,2733150",Entire home/apt,"$96,00",11,1
15945281,Stylish Light Filled Loft near Sydney CBD,103503732,Kirsty,"",Sydney,Sydney,"-33,9041000","151,1867520",Entire home/apt,"$226,00",84,1
15945294,Bondi Beach large stylish house,9915160,Simon,"",Waverley,Sydney,"-33,8915000","151,2690294",Entire home/apt,"$400,00",1,2
15945334,3br home in incredible Newtown hotspot!,73337881,Lisa + JP,"",Marrickville,Sydney,"-33,8924000","151,1761202",Entire home/apt,"$199,00",14,1
15945608,"Spacious, peaceful 2BR apartment + parking",37471467,Boon Lim,"",Sydney,Sydney,"-33,8965000","151,1970498",Entire home/apt,"$169,00",5,1
15945680,BONDI LUNA PENTHOUSE/ LIKE A HOTEL ROOM,34970271,Rob,"",Waverley,Sydney,"-33,8866000","151,2671825",Private room,"$170,00",11,1
15946158,Spacious open plan family friendly house,103512339,Claudia,"",Randwick,Sydney,"-33,9220000","151,2373097",Entire home/apt,"$450,00",1,1
15946275,"Large quiet house near Manly Beach, Dam & Golf",58110141,Alex,"",Manly,Sydney,"-33,7909000","151,2486189",Entire home/apt,"$660,00",1,1
15946361,Modern Sydney CBD Apartment,13099570,Laura,"",Sydney,Sydney,"-33,8700000","151,2048141",Entire home/apt,"$172,00",116,1
15946609,My home away from home,103516662,Emely,"",Ryde,Sydney,"-33,8127000","151,0819159",Shared room,"$83,00",0,1
15946653,Delightful Centrally Located Apartment,103517081,Christopher,"",Lane Cove,Sydney,"-33,8097000","151,1750926",Entire home/apt,"$100,00",46,1
15947467,Lindfield Self-contained studio,87867195,Wendy,"",Ku-Ring-Gai,Sydney,"-33,7730000","151,1601819",Entire home/apt,"$109,00",13,2
15948553,Sydney Ultimo Large Luxury Bedroom Apartment,103533458,Dave,"",Sydney,Sydney,"-33,8787000","151,1982991",Entire home/apt,"$150,00",16,1
15948732,Deluxe suite in Circular Quay,22831321,Judy,"",Sydney,Sydney,"-33,8626000","151,2113838",Entire home/apt,"$305,00",76,1
15953209,Double room ensuite in spacious Bondi Beachpad,12014461,Susannah,"",Waverley,Sydney,"-33,8929000","151,2715362",Private room,"$150,00",0,1
15954292,A Beautifully Presented Cottage Home,38478183,Anna,"",Sydney,Sydney,"-33,9054000","151,2061587",Entire home/apt,"$299,00",68,39
15954602,Ultimo Terrace,10678798,Clancy,"",Sydney,Sydney,"-33,8770000","151,1961076",Entire home/apt,"$599,00",0,1
15954901,Stunning sunny apartment in Neutral Bay,13359796,Ana Maria,"",North Sydney,Sydney,"-33,8307000","151,2194461",Entire home/apt,"$136,00",16,1
15955546,"""Serenity"" at Carlingford. Quiet, accessable, fun",103599893,Michael,"",Parramatta,Sydney,"-33,7864000","151,0505424",Private room,"$46,00",51,2
15955981,Valley Views Family Beachside Retreat,103603459,Siobhan,"",Pittwater,Sydney,"-33,6845000","151,2960310",Entire home/apt,"$599,00",3,1
15956063,***SENSATIONAL BONDI BEACH***,2971804,Hans,"",Waverley,Sydney,"-33,8900000","151,2834122",Entire home/apt,"$199,00",3,2
15956224,Waterfront 1 bedroom with stunning views - HOME,14302250,Crystal,"",Sydney,Sydney,"-33,8721000","151,2294360",Entire home/apt,"$226,00",91,1
15956864,Potts Point 2 bedroom with million dollar views,63325307,Scott,"",Sydney,Sydney,"-33,8705000","151,2226819",Entire home/apt,"$186,00",5,1
15956902,Perfect Paddington Place to Stay,59652264,Charles,"",Sydney,Sydney,"-33,8877000","151,2281490",Entire home/apt,"$599,00",1,1
15956921,Relaxed Avalon Beach Family Home,10599211,Matthew,"",Pittwater,Sydney,"-33,6254000","151,3262520",Entire home/apt,"$550,00",0,1
15956951,Inner City Open Plan Space with Gym and Pool,5169464,Spencer,"",Sydney,Sydney,"-33,8948000","151,1989531",Entire home/apt,"$460,00",0,2
15956957,"Ocean view, bright , quiet and close to shops",10393967,Stephan,"",Waverley,Sydney,"-33,9052000","151,2559136",Entire home/apt,"$150,00",52,1
15957017,Massive Bondi Junction  room available Christmas,103614345,Cristiane,"",Waverley,Sydney,"-33,8957000","151,2502596",Private room,"$150,00",1,3
15957045,"Sunny, private room in Sydney South",43616445,Renee,"",Sutherland Shire,Sydney,"-34,0127000","151,1142786",Private room,"$60,00",2,1
15957871,LUXICO - Noolinga,11914644,Luxico Holiday Homes,"",Pittwater,Sydney,"-33,6546000","151,2921828",Entire home/apt,"$810,00",0,42
15957872,Master bedroom IN BEAUTIFUL BONDI APARTMENT,25314916,Jennifer,"",Waverley,Sydney,"-33,8894000","151,2631359",Private room,"$65,00",3,1
15958076,Stylish family getaway near Rose Bay cafes & shops,22734675,Libby,"",Woollahra,Sydney,"-33,8753000","151,2595846",Entire home/apt,"$280,00",1,1
15958219,"Bright unit close to city, safe, females only.",96747257,Vimla,"",Strathfield,Sydney,"-33,8668000","151,0670335",Private room,"$40,00",12,1
15958270,Home near Sydney's CBD and popular NorthernBeaches,103627458,Tatiana,"",Mosman,Sydney,"-33,8191000","151,2425216",Private room,"$140,00",2,2
15958590,Whale Beach Sensation,3231371,Tara,"",Pittwater,Sydney,"-33,6109000","151,3290491",Entire home/apt,"$1200,00",0,20
15959128,Pyrmont Terrace Darling Harbour NYE FIREWORKS!,103634821,Sj,"",Sydney,Sydney,"-33,8692000","151,1950832",Entire home/apt,"$190,00",170,1
15959687,Beach Apartment,29184907,Hagit,"",Randwick,Sydney,"-33,9431000","151,2567959",Entire home/apt,"$150,00",6,1
15960165,Breezy parkside apartment close to the city,1839559,Anna,"",Canada Bay,Sydney,"-33,8523000","151,1508563",Entire home/apt,"$66,00",1,1
15960790,"Modern, stylish & sunny unit",5111289,Young,"",Leichhardt,Sydney,"-33,8820000","151,1556533",Entire home/apt,"$109,00",8,1
15960997,Breathtaking view a walk away from sydney CBD,97844752,Terry,"",Sydney,Sydney,"-33,8771000","151,2281353",Private room,"$120,00",43,1
15961242,VAUCLUSE COASTAL RETREAT IN STUNNING LOCATION,77322373,Anita,"",Woollahra,Sydney,"-33,8496000","151,2813105",Entire home/apt,"$676,00",0,1
15961524,Double Bedroom in spacious apartment,8809474,Claire,"",Randwick,Sydney,"-33,9222000","151,2349587",Private room,"$89,00",0,1
15961999,Close to Stockland Mall,85620394,Manik,"",The Hills Shire,Sydney,"-33,7621000","150,9853071",Private room,"$40,00",2,2
15962073,Cozy room,103496950,Christy,"",Strathfield,Sydney,"-33,8646000","151,0668411",Private room,"$19,00",0,2
15962391,Great relaxing Apartment,103200911,Thiago,"",Ryde,Sydney,"-33,8199000","151,1081476",Entire home/apt,"$100,00",4,1
15962598,Charming getaway close to Coogee Beach,21769750,David,"",Randwick,Sydney,"-33,9264000","151,2538145",Entire home/apt,"$198,00",3,1
15963023,1 bed furnished with attach bath,103666307,Jaffer,"",Parramatta,Sydney,"-33,8338000","150,9977493",Private room,"$48,00",0,1
15963198,Your private room in great Location,34109777,Sabrina,"",Sydney,Sydney,"-33,8918000","151,1807425",Private room,"$75,00",96,2
15968283,Vibrant inner-city living - Darling Harbour fringe,36410227,Sabrina,"",Sydney,Sydney,"-33,8717000","151,1952508",Entire home/apt,"$199,00",32,197
15969041,"4 mins to trains, 25 mins to city.",30514527,Ahmed,"",Ku-Ring-Gai,Sydney,"-33,7641000","151,1597646",Entire home/apt,"$147,00",1,1
15969208,Light Filled Terrace Apartment in Glebe,9283129,Louise,"",Sydney,Sydney,"-33,8820000","151,1875919",Entire home/apt,"$120,00",26,1
15970334,ROSE BAY New South Head Rd-hosted by: L'Abode,7409213,L'Abode Accommodation Specialist,"",Woollahra,Sydney,"-33,8708000","151,2534514",Entire home/apt,"$624,00",0,176
15970610,Little gem with everything in walking distance,17487608,Colleen,"",Sydney,Sydney,"-33,8746000","151,2220130",Entire home/apt,"$136,00",4,1
15970731,Bondi Beach: A home away from home,103736219,Kate,"",Waverley,Sydney,"-33,8899000","151,2704454",Entire home/apt,"$800,00",0,1
15971468,Family Oasis,62986243,Tania,"",Warringah,Sydney,"-33,7733000","151,2843849",Entire home/apt,"$660,00",3,1
15972157,MASSIVE Inner City SUN FILLED TERRACE HOUSE,4338533,Paul,"",Sydney,Sydney,"-33,8912000","151,1963986",Private room,"$450,00",0,3
15972201,Freshwater Haven,8639927,Michelle  And Rob,"",Warringah,Sydney,"-33,7733000","151,2881186",Entire home/apt,"$550,00",4,10
15972735,Luxurious townhouse,103753478,Jorge,"",Manly,Sydney,"-33,7961000","151,2417525",Entire home/apt,"$170,00",1,1
15973853,Bondi Beach House Getaway,50245093,Lucy,"",Waverley,Sydney,"-33,8910000","151,2841823",Entire home/apt,"$400,00",3,2
15974375,Beautiful 3-bedroom Apartment near Coogee Beach,103772070,Gladys,"",Randwick,Sydney,"-33,9169000","151,2501684",Entire home/apt,"$199,00",13,1
15974379,Beautiful beachside living,91767318,Sharon,"",Randwick,Sydney,"-33,9163000","151,2533078",Entire home/apt,"$184,00",0,1
15974390,Bright sunlit 1 bedroom apartment in Freshwater,103772816,Tatsuki,"",Warringah,Sydney,"-33,7796000","151,2886413",Entire home/apt,"$90,00",1,1
15974983,Beautiful and comfortable double room,103780102,James,"",Rockdale,Sydney,"-33,9282000","151,1421293",Private room,"$57,00",0,1
15974985,Spectacular Views in the Heart of the City,13425946,Zena,"",Sydney,Sydney,"-33,8756000","151,2198928",Private room,"$79,00",7,2
15975483,Bridge & Opera House views; Minutes to city; Pool,4044821,Ram,"",North Sydney,Sydney,"-33,8333000","151,2151912",Entire home/apt,"$168,00",0,2
15975537,"Unique, contemporary design apt. in Sydney centre",3248139,Hanne,"",Sydney,Sydney,"-33,8817000","151,1946337",Entire home/apt,"$199,00",5,1
15975629,Cosy and convenient Redfern apartment,27574443,Kristi,"",Sydney,Sydney,"-33,8947000","151,1988184",Entire home/apt,"$226,00",1,2
15975755,Large Room in Art Deco House,96880274,Georgia,"",Botany Bay,Sydney,"-33,9391000","151,2112042",Private room,"$80,00",5,3
15975768,Room for offering over Xmas/ New Years break,58538444,Drew,"",Warringah,Sydney,"-33,7558000","151,2933747",Private room,"$212,00",0,1
15975820,Designer Family Home,5152186,Senta,"",Sydney,Sydney,"-33,8906000","151,2134505",Entire home/apt,"$750,00",0,1
15975886,Own apartment in Potts Point,34798514,Bálint,"",Sydney,Sydney,"-33,8711000","151,2244337",Entire home/apt,"$140,00",13,1
15976028,"Quiet, bright double room minutes from airport",2592307,Eliza,"",Marrickville,Sydney,"-33,9064000","151,1474625",Private room,"$53,00",17,1
15976817,A lovely room in an Art Deco House,96880274,Georgia,"",Randwick,Sydney,"-33,9232000","151,2240664",Private room,"$32,00",17,3
15976945,Superb and functional apartment with stunning view,103792825,Marco,"",Woollahra,Sydney,"-33,8882000","151,2586247",Private room,"$80,00",2,1
15977927,Self-contained studio in Coogee,44317544,Jenni,"",Randwick,Sydney,"-33,9265000","151,2480522",Entire home/apt,"$120,00",20,1
15978299,2 BR Apartment Near Sydney Uni + Central Station,1162446,Rob,"",Sydney,Sydney,"-33,8871000","151,1983208",Entire home/apt,"$190,00",4,1
15978418,City and Beach experience! Private master bedroom,48362761,Alex,"",Woollahra,Sydney,"-33,8884000","151,2341557",Private room,"$50,00",2,1
15979558,Private Room 5mins to DarlingHarbour(City low cost,103561166,Sittichai,"",Sydney,Sydney,"-33,8778000","151,1993382",Private room,"$60,00",91,3
15980066,A true gem in Sydney: cosy and central,7475766,Fiona,"",Randwick,Sydney,"-33,9068000","151,2373774",Entire home/apt,"$71,00",0,1
15985317,Easy living,103864610,Wendy,"",Randwick,Sydney,"-33,9591000","151,2424439",Entire home/apt,"$300,00",1,1
15987556,Bondi Beach Penthouse,93570646,Astrid,"",Waverley,Sydney,"-33,8925000","151,2838974",Entire home/apt,"$1150,00",0,1
15987735,"Private room Girls,Excellent Sydney city apartment",27731791,Rasi,"",Sydney,Sydney,"-33,8778000","151,2059165",Private room,"$170,00",0,2
15987944,Sydney Coastal Comfort,103385102,Aymeric,"",Randwick,Sydney,"-33,9330000","151,2580964",Entire home/apt,"$180,00",13,48
15988434,Spacious Modern Private Room close to the beach,7116867,Kaushik,"",Waverley,Sydney,"-33,8768000","151,2736576",Private room,"$64,00",0,1
15989240,Spacious Bungalow in North Curl Curl,103904991,Louise,"",Warringah,Sydney,"-33,7623000","151,2945160",Private room,"$96,00",32,1
15990103,Spacious Apartment - Dee Why,47447425,Damian,"",Warringah,Sydney,"-33,7451000","151,2889320",Entire home/apt,"$145,00",1,1
15991038,One Bed apartment in the heart of Bondi!,47541827,Adam,"",Waverley,Sydney,"-33,8940000","151,2658942",Private room,"$105,00",2,1
15991067,Leafy Woollahra luxury apartment,103925236,Juliet,"",Woollahra,Sydney,"-33,8866000","151,2412289",Entire home/apt,"$180,00",19,1
15991349,Creatively Colourful Home near the Beach,77422730,Joel,"",Waverley,Sydney,"-33,8989000","151,2613806",Entire home/apt,"$350,00",30,3
15991557,Sunrise Ocean Beachfront Unit with Swimming Pool,103929768,Rebecca,"",Warringah,Sydney,"-33,7140000","151,3002104",Entire home/apt,"$199,00",5,1
15991596,Spacious and Comfortable,10218517,Sue,"",Marrickville,Sydney,"-33,9009000","151,1499419",Private room,"$96,00",4,1
15991639,Humble Home,28717129,Charli,"",Randwick,Sydney,"-33,9150000","151,2434162",Entire home/apt,"$84,00",4,1
15992678,Our cosy little beach house,5143824,Myrthe,"",Warringah,Sydney,"-33,7725000","151,2897169",Entire home/apt,"$120,00",3,1
15992804,Sunny 1bdrm w/pool. 3 mins from beach & ferry,18125106,Claire,"",Manly,Sydney,"-33,8028000","151,2883615",Entire home/apt,"$195,00",16,1
15993024,Cozy unit in the heart of Sydney,103941863,Cristobal,"",Sydney,Sydney,"-33,8798000","151,2118408",Entire home/apt,"$289,00",6,1
15993039,Location! Solo Female Travellers – Walk Everywhere,52145857,Heidi,"",Sydney,Sydney,"-33,8766000","151,2135880",Private room,"$79,00",70,1
15993203,Modern stylish apartment in Bondi Junction,103942674,Kay,"",Waverley,Sydney,"-33,8909000","151,2520847",Entire home/apt,"$186,00",5,1
15993263,Stunning beachhouse overlooking Curl Curl beach,35555190,Cad,"",Warringah,Sydney,"-33,7625000","151,2982834",Entire home/apt,"$599,00",2,2
15994243,Brand new studio in the heart of Parramatta!,103950569,Christine,"",Parramatta,Sydney,"-33,8153000","151,0112912",Entire home/apt,"$80,00",1,2
15994678,Lovely Paddington terrace,24175350,Catherine,"",Sydney,Sydney,"-33,8855000","151,2276507",Private room,"$78,00",1,2
16001352,Modern Room in Milsons Point,104012581,Bec,"",Parramatta,Sydney,"-33,8270000","151,0167500",Private room,"$100,00",0,1
16002719,Chippendale 'New York Style' open plan apartment,104025074,Nigel,"",Sydney,Sydney,"-33,8855000","151,1983008",Entire home/apt,"$280,00",16,1
16002829,"豪华三室复式楼,独立大院子和舒适安静的楼层,全新木式风格,3室带独立卫生间",58327491,Zhang,"",Sydney,Sydney,"-33,9127000","151,2067808",Entire home/apt,"$239,00",0,2
16002861,Manly - Modern Central Apartment.,2792111,Robert,"",Manly,Sydney,"-33,7993000","151,2870692",Entire home/apt,"$150,00",3,1
16003917,"Bronte Beach House, a slice of heaven by the beach",15360131,Miriam,"",Waverley,Sydney,"-33,9011000","151,2632609",Entire home/apt,"$1501,00",0,1
16004064,Great 3 bed Unit in the Heart of Manly - Sydney,28791318,Richard,"",Manly,Sydney,"-33,8020000","151,2884847",Entire home/apt,"$431,00",3,1
16004393,BONDI BEACH Hastings House and Flat,104042946,Dannii,"",Waverley,Sydney,"-33,8876000","151,2816445",Entire home/apt,"$500,00",15,3
16005331,Tamarama beach-side tranquil retreat,42827786,Lee,"",Waverley,Sydney,"-33,8981000","151,2681930",Entire home/apt,"$230,00",1,1
16005349,Comfy bedroom in lovely terrace in InnerWest,17282899,Maddy,"",Marrickville,Sydney,"-33,8998000","151,1743299",Private room,"$53,00",7,1
16005415,Balmain Sweeping Views. Top floor with Terrace.,31238287,Deb,"",Leichhardt,Sydney,"-33,8592000","151,1842033",Entire home/apt,"$138,00",56,3
16005423,Queen Size Bed Room A,61522691,Sing,"",Canterbury,Sydney,"-33,9241000","151,0830414",Private room,"$46,00",14,3
16005571,Queen Size Bed Room C,61522691,Sing,"",Canterbury,Sydney,"-33,9223000","151,0826359",Private room,"$40,00",11,3
16005609,Studio/Private room close to Coogee beach,104057065,Jonatan,"",Randwick,Sydney,"-33,9129000","151,2423950",Private room,"$90,00",2,1
16005970,Beautiful room in Belfield,26549773,Miss L,"",Canterbury,Sydney,"-33,9035000","151,0900482",Private room,"$50,00",14,2
16006124,"Well maintained, spacious private room + bathroom",44793576,Aditya,"",Sydney,Sydney,"-33,8717000","151,1952127",Private room,"$140,00",0,1
16006306,Clean and modern two-bedroom apartment in Glebe,10164775,Matt,"",Sydney,Sydney,"-33,8736000","151,1814736",Entire home/apt,"$144,00",1,1
16006682,Sydney CBD City View Studio Apartment,70570922,Inna,"",Sydney,Sydney,"-33,8770000","151,2134899",Entire home/apt,"$209,00",7,38
16006720,Best location in Bondi Beach,17306934,Kat,"",Waverley,Sydney,"-33,8916000","151,2702597",Entire home/apt,"$150,00",4,1
16006821,Master Bedroom Sublet,104068466,Emily,"",Sydney,Sydney,"-33,8887000","151,1954072",Private room,"$40,00",0,1
16006838,Heritage Terrace in a Waterfront Suburb Close to Everything.,31238287,Deb,"",Leichhardt,Sydney,"-33,8593000","151,1843957",Entire home/apt,"$120,00",56,3
16007047,Bright and airy one-bedroom Rose Bay apartment,12373273,Rosemary,"",Waverley,Sydney,"-33,8774000","151,2720916",Entire home/apt,"$150,00",1,1
16007087,Beautiful private home in great location,25232688,Roslyn,"",Lane Cove,Sydney,"-33,8258000","151,1962764",Private room,"$55,00",1,2
16007263,"Maroubra 海滨别墅,复式结构,3房3卫｡近购物学校",99626473,Melissa,"",Randwick,Sydney,"-33,9464000","151,2389156",Entire home/apt,"$288,00",0,1
16007489,"Cozy Bedroom in Belleveu Hill, Next Bondi",104070480,Nuria,"",Woollahra,Sydney,"-33,8849000","151,2572567",Private room,"$62,00",19,3
16007568,Stylish Apartment Close to Sydney Opera House,28304255,Bui Property (Erika),"",Sydney,Sydney,"-33,8752000","151,2233458",Entire home/apt,"$190,00",109,10
16007948,Ocean view apartment in Bondi,25524658,Lucie,"",Waverley,Sydney,"-33,8961000","151,2617477",Private room,"$127,00",3,1
16008171,Quite comfort room in Roseville(Near Chatswood),25009294,Jojo,"",Ku-Ring-Gai,Sydney,"-33,7880000","151,1755652",Private room,"$60,00",2,14
16008260,Private Beach Side Escape(+Ensuite),10046029,David,"",Waverley,Sydney,"-33,8980000","151,2681195",Private room,"$79,00",11,1
16008474,"Walk to Bondi Beach, Golf Course and Cafes",104081708,Zoe,"",Waverley,Sydney,"-33,8766000","151,2715807",Private room,"$90,00",1,2
16010980,Cozy room in West Sydney near train,63447099,Arnab,"",Blacktown,Sydney,"-33,7856000","150,9462161",Private room,"$37,00",18,2
16016122,Large Double Room with Ensuite,14702138,Justine,"",Marrickville,Sydney,"-33,9064000","151,1597613",Private room,"$42,00",3,1
16016603,ADRIFT west new house nestled between beaches.,37634791,Amanda,"",Waverley,Sydney,"-33,8965000","151,2715318",Private room,"$90,00",49,2
16017163,Spacious bedroom with pvt bathroom in Chatswood,95066141,Nikita,"",Willoughby,Sydney,"-33,8038000","151,1816557",Private room,"$130,00",3,1
16017289,Woollahra Sanctuary,104158777,Richard,"",Woollahra,Sydney,"-33,8900000","151,2502546",Entire home/apt,"$198,00",62,1
16018148,Lovely Apartment,79032319,Chen,"",Hornsby,Sydney,"-33,7103000","151,1049688",Private room,"$39,00",50,1
16018338,"Relaxing rm in hip, chic Art Deco home in hot spot",104170465,Bunny,"",Marrickville,Sydney,"-33,9117000","151,1486918",Private room,"$91,00",70,1
